workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,time_value
14,Condition 1,0.0-12.0,,15,30,25,30,33704,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,318398,12,html-multi-slider-response,,90
14,Condition 1,0.0-13.0,,20,5,15,60,24549,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,343198,13,html-multi-slider-response,,20
14,Condition 1,0.0-14.0,,20,5,10,65,17661,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,361110,14,html-multi-slider-response,,15
14,Condition 1,0.0-15.0,,35,5,5,55,22146,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,383518,15,html-multi-slider-response,,5
14,Condition 1,0.0-16.0,,5,45,30,20,23176,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,406950,16,html-multi-slider-response,,120
14,Condition 1,0.0-17.0,,25,5,10,60,12463,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,419670,17,html-multi-slider-response,,10
14,Condition 1,0.0-18.0,,15,0,0,85,14733,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,434670,18,html-multi-slider-response,,5
14,Condition 1,0.0-19.0,,20,5,5,70,13028,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,447950,19,html-multi-slider-response,,10
14,Condition 1,0.0-20.0,,16,20,35,29,16971,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,465182,20,html-multi-slider-response,,60
14,Condition 1,0.0-21.0,,15,25,25,35,17870,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,483310,21,html-multi-slider-response,,45
14,Condition 1,0.0-22.0,,10,35,35,20,13325,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,496886,22,html-multi-slider-response,,90
13,Condition 1,0.0-5.0,,32,44,18,6,36647,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,134930,5,html-multi-slider-response,,60
13,Condition 1,0.0-6.0,,32,38,17,13,34519,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,169715,6,html-multi-slider-response,,30
13,Condition 1,0.0-7.0,,34,43,16,7,37053,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,207042,7,html-multi-slider-response,,15
13,Condition 1,0.0-8.0,,14,7,5,74,29098,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,236406,8,html-multi-slider-response,,10
13,Condition 1,0.0-9.0,,32,43,14,11,46398,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,283069,9,html-multi-slider-response,,45
13,Condition 1,0.0-10.0,,37,35,23,5,38933,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,322265,10,html-multi-slider-response,,20
13,Condition 1,0.0-11.0,,4,3,3,90,24300,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,346830,11,html-multi-slider-response,,5
13,Condition 1,0.0-12.0,,28,34,25,13,42633,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,389725,12,html-multi-slider-response,,15
13,Condition 1,0.0-13.0,,16,32,45,7,43167,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,433149,13,html-multi-slider-response,,120
13,Condition 1,0.0-14.0,,18,32,44,6,27585,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,460996,14,html-multi-slider-response,,60
13,Condition 1,0.0-15.0,,0,3,3,94,31884,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,493150,15,html-multi-slider-response,,120
13,Condition 1,0.0-16.0,,1,0,0,99,18402,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,511817,16,html-multi-slider-response,,5
13,Condition 1,0.0-17.0,,8,42,43,7,26784,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,538864,17,html-multi-slider-response,,90
13,Condition 1,0.0-18.0,,3,0,0,97,16219,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,555352,18,html-multi-slider-response,,10
13,Condition 1,0.0-19.0,,8,45,38,9,28017,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,583632,19,html-multi-slider-response,,45
13,Condition 1,0.0-20.0,,24,36,37,3,33835,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,617734,20,html-multi-slider-response,,30
13,Condition 1,0.0-21.0,,21,28,28,23,32535,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,650530,21,html-multi-slider-response,,20
13,Condition 1,0.0-22.0,,0,48,38,14,25332,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,676126,22,html-multi-slider-response,,90
